,prod_asin,prod_condition,prod_price,seller_index,seller_name,seller_rating,seller_n_reviews
366,B08MBH9QMF,New,349.0,4.0,Protech Products Inc.,88.0,2243.0
367,B08MBH9QMF,New,349.0,5.0,BP Athletics,96.0,3660.0
368,B08MBH9QMF,New,349.0,6.0,Spc Sports Inc,90.0,1836.0
369,B08MBH9QMF,New,349.0,7.0,Everysportforless,72.0,855.0
370,B08LNVN9MD,New,349.0,0.0,Amazon.com,90.0,1054.0
371,B08LNVN9MD,New,349.0,1.0,"Direct Sports, Inc.",90.0,1054.0
372,B08LNVN9MD,New,349.0,2.0,Bases Loaded,87.0,8561.0
373,B08LNVN9MD,New,349.0,3.0,Protech Products Inc.,88.0,2243.0
374,B08LNVN9MD,New,349.0,4.0,BP Athletics,96.0,3660.0
375,B08LNVN9MD,New,349.0,5.0,Berry's Athletic Supply,78.0,594.0
376,B08LNVN9MD,New,349.0,6.0,HQ4SPORTS,92.0,911.0
377,B08LNVN9MD,New,349.0,7.0,Al's Sporting Goods,88.0,10560.0
378,B08LNVN9MD,New,349.0,8.0,BATMD ATHLETICS,95.0,125.0
379,B07QVN82Z1,New,249.0,0.0,Amazon.com,91.0,2196.0
380,B07QVN82Z1,New,249.0,1.0,Ballgloves,91.0,2196.0
381,B07QVN82Z1,New,249.0,2.0,BP Athletics,96.0,3660.0
382,B07QVN82Z1,New,249.0,3.0,BATMD ATHLETICS,95.0,125.0
383,B07QVN82Z1,New,279.0,4.0,JustBats,97.0,3922.0
384,B07QVN82Z1,New,290.0,5.0,Protech Products Inc.,88.0,2243.0
385,B07QVN82Z1,New,299.0,6.0,Sports Unlimited®,92.0,17223.0
386,B07QVN82Z1,New,299.0,7.0,HB Sports Inc.,99.0,88.0
387,B07QVN82Z1,New,299.0,8.0,"Direct Sports, Inc.",90.0,1054.0
388,B07TTJQLQ1,New,149.0,0.0,Amazon.com,94.0,1966.0
389,B07TTJQLQ1,Used,171.0,1.0,Premier Bats & Sports,94.0,1966.0
390,B07TTJQLQ1,New,194.0,2.0,STC Distributors (Serial # Recorded),99.0,876.0
391,B07TTJQLQ1,New,299.0,3.0,"Direct Sports, Inc.",90.0,1054.0
392,B07TTJQLQ1,New,299.0,4.0,Protech Products Inc.,88.0,2243.0
393,B07TTJQLQ1,New,299.0,5.0,BP Athletics,96.0,3660.0
394,B07TTJQLQ1,New,299.0,6.0,JustBats,97.0,3922.0
395,B07TTJQLQ1,New,299.0,7.0,SoftballFans/HardballFans,83.0,17620.0
396,B07TTJQLQ1,New,299.0,8.0,Bases Loaded,87.0,8561.0
397,B07TTJQLQ1,New,299.0,9.0,Premier Bats & Sports,94.0,1966.0
398,B07TTJQLQ1,New,299.0,10.0,Baseball Express/Team Express,85.0,9471.0
399,B07V9JZWWH,New,179.0,0.0,BP Athletics,96.0,3660.0
400,B07V9JZWWH,New,179.0,1.0,HB Sports Inc.,99.0,88.0
401,B07V9JZWWH,New,179.0,2.0,So Cal Sports,83.0,24.0
402,B08KTX2QWG,New,38.0,0.0,Amazon.com,,
403,B08KTX2QWG,Used,28.0,1.0,Amazon Warehouse,,
404,B08KTX2QWG,Used,28.0,2.0,Amazon Warehouse,,
405,B07QCCYGWW,New,19.0,0.0,Amazon.com,,
406,B07QCCYGWW,Used,14.0,1.0,More,,
407,B08MBDL792,New,349.0,0.0,Amazon.com,96.0,3660.0
408,B08MBDL792,Used,325.0,1.0,Amazon Warehouse,,
409,B08MBDL792,New,349.0,2.0,BP Athletics,96.0,3660.0
410,B08MBDL792,New,349.0,3.0,Protech Products Inc.,88.0,2243.0
411,B08MBDL792,New,349.0,4.0,HB Sports Inc.,99.0,88.0
412,B08MBDL792,New,349.0,5.0,Better Baseball,82.0,119.0
413,B08MBDL792,New,349.0,6.0,Spc Sports Inc,90.0,1836.0
414,B08MBDL792,New,349.0,7.0,Everysportforless,72.0,855.0
415,B08MBDL792,New,349.0,8.0,Red Stick Sports,92.0,64.0
416,B08MBDL792,New,499.0,9.0,akn's store,82.0,99.0
417,B07Y43LPNL,New,21.0,0.0,Amazon.com,98.0,111.0
418,B08KBDW6CY,New,99.0,0.0,Amazon.com,83.0,17620.0
419,B08KBDW6CY,New,102.0,1.0,SoftballFans/HardballFans,83.0,17620.0
420,B08KBDW6CY,New,102.0,2.0,Baseball Express/Team Express,85.0,9471.0
421,B08KBDW6CY,New,99.0,3.0,Brine's Sporting Goods,93.0,139.0
422,B075SLG82L,New,19.0,0.0,Amazon.com,92.0,11629.0
423,B075SLG82L,New,28.0,1.0,WhyNotOutside,92.0,11629.0
424,B07V7GZHG3,New,379.0,0.0,JustBats,97.0,3922.0
425,B07V7GZHG3,New,379.0,1.0,Bats Plus,100.0,12.0
426,B07V7GZHG3,New,449.0,2.0,Darrow's Sporting Edge,100.0,2.0
427,B085GJGJ2C,New,349.0,0.0,Protech Products Inc.,88.0,2243.0
428,B085GJGJ2C,New,349.0,1.0,MSJ Enterprises,70.0,8167.0
429,B085GJGJ2C,New,349.0,2.0,Grizzly River Sports,91.0,14551.0
430,B00MBWGIKQ,New,89.0,0.0,Grizzly River Sports,91.0,14551.0
431,B08LNTV3T5,New,449.0,0.0,Razor Sports Inc.,71.0,14.0
432,B08LNTV3T5,New,499.0,1.0,,,
433,B08LNTV3T5,New,499.0,2.0,Grizzly River Sports,91.0,14551.0
434,B08LNTV3T5,New,499.0,3.0,Protech Products Inc.,88.0,2243.0
435,B08LNTV3T5,New,499.0,4.0,Premier Bats & Sports,94.0,1966.0
436,B08LNTV3T5,New,499.0,5.0,JustBats,97.0,3922.0
437,B08LNTV3T5,New,499.0,6.0,HB Sports Inc.,99.0,88.0
438,B08LNTV3T5,New,499.0,7.0,Spc Sports Inc,90.0,1836.0
439,B08LNTV3T5,New,499.0,8.0,Everysportforless,72.0,855.0
440,B08LNTV3T5,New,499.0,9.0,So Cal Sports,83.0,24.0
441,B08LNTV3T5,New,499.0,10.0,CloseoutBats,98.0,9927.0
442,B07FMQ8LK7,New,155.0,0.0,Amazon.com,70.0,5792.0
443,B07FMQ8LK7,New,155.0,1.0,Sapphire Premium,70.0,5792.0
444,B07FMQ8LK7,New,194.0,2.0,JustBats,97.0,3922.0
445,B07FMQ8LK7,New,203.0,3.0,KMM ENTERPRISE,70.0,50.0
446,B08KGTZC1H,New,200.0,0.0,Amazon.com,75.0,4.0
447,B08KTWZFCY,New,80.0,0.0,Amazon.com,,
448,B08KTWZFCY,Used,68.0,1.0,Amazon Warehouse,,
449,B08JYQYLPV,New,150.0,0.0,Amazon.com,75.0,4.0
450,B07TS4H8GF,New,149.0,0.0,Amazon.com,100.0,386.0
451,B07TS4H8GF,New,149.0,1.0,FlyingColorsforU,100.0,386.0
452,B07TS4H8GF,New,149.0,2.0,FullScope Sports,88.0,8.0
453,B08KGXCCY9,New,150.0,0.0,Amazon.com,75.0,4.0
454,B08KGWDRDG,New,150.0,0.0,Amazon.com,75.0,4.0
455,B08KGWDRDG,New,149.0,1.0,BP Athletics,96.0,3660.0
456,B08KGTBWVH,New,150.0,0.0,Amazon.com,75.0,4.0
457,B08P53Y5R8,New,269.0,0.0,Warstic Sports,75.0,4.0
458,B08KTX5D9Z,New,78.0,0.0,Amazon.com,,
459,B08KTX5D9Z,Used,70.0,1.0,Amazon Warehouse,,
460,B07VC5HH7S,New,299.0,0.0,Amazon.com,85.0,9471.0
461,B07VC5HH7S,Used,283.0,1.0,Amazon Warehouse,,
462,B07VC5HH7S,New,299.0,2.0,Baseball Express/Team Express,85.0,9471.0
463,B07VC5HH7S,New,299.0,3.0,JustBats,97.0,3922.0
464,B07VC5HH7S,New,299.0,4.0,BP Athletics,96.0,3660.0
465,B07VC5HH7S,New,299.0,5.0,HQ4SPORTS,92.0,911.0
466,B07VC5HH7S,New,299.0,6.0,Razor Sports Inc.,71.0,14.0
467,B07421WFK3,New,109.0,0.0,Amazon.com,94.0,1966.0
468,B07421WFK3,New,212.0,1.0,,,
469,B07QBD8D83,New,19.0,0.0,Amazon.com,88.0,19781.0
470,B07QBD8D83,New,23.0,1.0,Final-Score Athletics,88.0,19781.0
471,B07QBD8D83,New,33.0,2.0,Baseball Express/Team Express,85.0,9471.0
472,B07QBD8D83,New,29.0,3.0,Bases Loaded,87.0,8561.0
473,B08MBG464X,New,449.0,0.0,Amazon.com,87.0,8561.0
474,B08MBG464X,New,449.0,1.0,Bases Loaded,87.0,8561.0
475,B08MBG464X,New,449.0,2.0,ZACS Direct,88.0,84.0
476,B08MBG464X,New,449.0,3.0,Protech Products Inc.,88.0,2243.0
477,B08MBG464X,New,449.0,4.0,BP Athletics,96.0,3660.0
478,B08MBG464X,New,449.0,5.0,Tyler Athletics,90.0,105.0
479,B08MBG464X,New,449.0,6.0,BATMD ATHLETICS,95.0,125.0
480,B08MBG464X,New,449.0,7.0,Al's Sporting Goods,88.0,10560.0
481,B071WQSQV6,New,29.0,0.0,Amazon.com,97.0,30735.0
482,B071WQSQV6,Used,22.0,1.0,REFURB 360,93.0,959.0
483,B071WQSQV6,Used,22.0,2.0,REFURB 360,93.0,959.0
484,B071WQSQV6,New,39.0,3.0,LiveLifeBrands,97.0,30735.0
485,B08S39X843,New,19.0,0.0,Amazon.com,98.0,76.0
486,B08KB17JNB,New,349.0,0.0,"Direct Sports, Inc.",90.0,1054.0
487,B08KB17JNB,New,349.0,1.0,Bases Loaded,87.0,8561.0
488,B08KB17JNB,New,349.0,2.0,Protech Products Inc.,88.0,2243.0
489,B08KB17JNB,New,349.0,3.0,Razor Sports Inc.,71.0,14.0
490,B08KB17JNB,New,349.0,4.0,,,
491,B08KB17JNB,New,449.0,5.0,SoftballFans/HardballFans,83.0,17620.0
492,B08KB17JNB,New,449.0,6.0,Baseball Express/Team Express,85.0,9471.0
493,B08MBH42PQ,New,449.0,0.0,Amazon.com,88.0,84.0
494,B08MBH42PQ,Used,401.0,1.0,Amazon Warehouse,,
495,B08MBH42PQ,New,449.0,2.0,ZACS Direct,88.0,84.0
496,B08MBH42PQ,New,449.0,3.0,Protech Products Inc.,88.0,2243.0
497,B08MBH42PQ,New,449.0,4.0,Al's Sporting Goods,88.0,10560.0
498,B08MBH42PQ,New,449.0,5.0,Red Stick Sports,92.0,64.0
499,B08G44FY24,New,25.0,0.0,Amazon.com,91.0,105.0
500,B08G44FY24,Used,21.0,1.0,Amazon Warehouse,,
501,B08MBGZJN8,New,249.0,0.0,Amazon.com,70.0,5792.0
502,B08MBGZJN8,New,410.0,1.0,Sapphire Premium,70.0,5792.0
503,B0874HYW4K,New,,0.0,Amazon.com,95.0,45.0
504,B0874HYW4K,Used,19.0,1.0,Amazon Warehouse,,
505,B0874HYW4K,Used,19.0,2.0,Amazon Warehouse,,
506,B07FR91VZM,New,77.0,0.0,Amazon.com,95.0,3024.0
507,B07FR91VZM,New,76.0,1.0,dirtcheapsellerms,95.0,3024.0
508,B07FR91VZM,New,79.0,2.0,Ballgloves,91.0,2196.0
509,B07FR91VZM,New,79.0,3.0,Kratz Sporting Goods,90.0,405.0
510,B07FR91VZM,New,99.0,4.0,JustBats,97.0,3922.0
511,B07FR91VZM,New,94.0,5.0,Troy  Store,85.0,236.0
512,B07FR91VZM,New,109.0,6.0,Texas Bat Company,90.0,50.0
513,B07FR91VZM,New,99.0,7.0,Daves Sport Shop,83.0,204.0
514,B07FR91VZM,New,124.0,8.0,Cheap Sports Outlet,87.0,5598.0
515,B01IU98HQ6,New,,0.0,PETSHOMEONLINE,75.0,2926.0
516,B01IU98HQ6,New,189.0,1.0,PETSHOMEONLINE,75.0,2926.0
517,B01IU98HQ6,New,189.0,2.0,akn's store,82.0,99.0
518,B08NG7PHHR,New,349.0,0.0,Amazon.com,90.0,1054.0
519,B08NG7PHHR,New,349.0,1.0,"Direct Sports, Inc.",90.0,1054.0
520,B08NG7PHHR,New,349.0,2.0,Protech Products Inc.,88.0,2243.0
521,B08NG7PHHR,New,349.0,3.0,HB Sports Inc.,99.0,88.0
522,B08NG7PHHR,New,349.0,4.0,Spc Sports Inc,90.0,1836.0
523,B08NG7PHHR,New,349.0,5.0,CloseoutBats,98.0,9927.0
524,B08NG7PHHR,New,349.0,6.0,Red Stick Sports,92.0,64.0
525,B07FMHHCVX,New,49.0,0.0,Amazon.com,91.0,14551.0
526,B07FMHHCVX,New,49.0,1.0,Grizzly River Sports,91.0,14551.0
527,B07FMHHCVX,New,49.0,2.0,Al's Sporting Goods,88.0,10560.0
528,B07FMHHCVX,New,54.0,3.0,"Direct Sports, Inc.",90.0,1054.0
529,B07FMHHCVX,New,56.0,4.0,Bases Loaded,87.0,8561.0
530,B07FMHHCVX,New,49.0,5.0,Daves Sport Shop,83.0,204.0
531,B07FMHHCVX,New,49.0,6.0,Paragon Sports,62.0,6723.0
532,B07FMQRMMK,New,249.0,0.0,JustBats,97.0,3922.0
533,B07FMQRMMK,Used,219.0,1.0,DJDesigns,100.0,460.0
534,B08LNT1RM1,New,229.0,0.0,Amazon.com,96.0,3660.0
535,B08LNT1RM1,Used,156.0,1.0,More,,
536,B08LNT1RM1,Used,198.0,2.0,Amazon Warehouse,,
537,B08LNT1RM1,New,229.0,3.0,BP Athletics,96.0,3660.0
538,B08LNT1RM1,New,229.0,4.0,Protech Products Inc.,88.0,2243.0
539,B08LNT1RM1,New,229.0,5.0,Bases Loaded,87.0,8561.0
540,B08LNT1RM1,New,229.0,6.0,Spc Sports Inc,90.0,1836.0
541,B08LNT1RM1,New,229.0,7.0,BATMD ATHLETICS,95.0,125.0
542,B08LNT1RM1,New,229.0,8.0,Red Stick Sports,92.0,64.0
543,B08LNT1RM1,New,229.0,9.0,Grizzly River Sports,91.0,14551.0
544,B08LNT1RM1,New,229.0,10.0,Al's Sporting Goods,88.0,10560.0
545,B07G7BBHMJ,New,199.0,0.0,JustBats,97.0,3922.0
546,B07G7BBHMJ,New,207.0,1.0,,,
547,B07G7BBHMJ,New,249.0,2.0,HB Sports Inc.,99.0,88.0
548,B08BT1X84N,New,299.0,0.0,Amazon.com,99.0,88.0
549,B08BT1X84N,Used,282.0,1.0,Amazon Warehouse,,
550,B08BT1X84N,New,299.0,2.0,HB Sports Inc.,99.0,88.0
551,B08BT1X84N,New,299.0,3.0,Ballgloves,91.0,2196.0
552,B08BT1X84N,New,299.0,4.0,JustBats,97.0,3922.0
553,B08BT1X84N,New,299.0,5.0,Better Baseball,82.0,119.0
554,B08BT1X84N,New,299.0,6.0,Protech Products Inc.,88.0,2243.0
555,B08BT1X84N,New,299.0,7.0,Spc Sports Inc,90.0,1836.0
556,B08BT1X84N,New,299.0,8.0,HQ4SPORTS,92.0,911.0
557,B08BT1X84N,New,299.0,9.0,Baseball Express/Team Express,85.0,9471.0
558,B08BT1X84N,New,299.0,10.0,SoftballFans/HardballFans,83.0,17620.0
559,B07TWC4QRR,New,29.0,0.0,Amazon.com,87.0,5598.0
560,B07TWC4QRR,Used,23.0,1.0,Amazon Warehouse,,
561,B07TWC4QRR,Used,23.0,2.0,More,,
562,B07TWC4QRR,Used,23.0,3.0,More,,
563,B07TWC4QRR,Used,23.0,4.0,Amazon Warehouse,,
564,B07TWC4QRR,New,29.0,5.0,Cheap Sports Outlet,87.0,5598.0
565,B00LLM7O5A,New,29.0,0.0,Amazon.com,81.0,648.0
566,B00LLM7O5A,New,59.0,1.0,CT Merchandise,81.0,648.0
567,B00LLM7O5A,New,59.0,2.0,BBB Sports Inc,82.0,28.0
568,B08MBGGLVZ,New,279.0,0.0,Amazon.com,96.0,3660.0
569,B08MBGGLVZ,New,279.0,1.0,BP Athletics,96.0,3660.0
570,B08MBGGLVZ,New,279.0,2.0,Protech Products Inc.,88.0,2243.0
571,B08MBGGLVZ,New,279.0,3.0,BATMD ATHLETICS,95.0,125.0
572,B08MBGGLVZ,New,279.0,4.0,Spc Sports Inc,90.0,1836.0
573,B08MBGGLVZ,New,279.0,5.0,Berry's Athletic Supply,78.0,594.0
574,B08BT4GQ58,New,279.0,0.0,Amazon.com,99.0,88.0
575,B08BT4GQ58,New,279.0,1.0,HB Sports Inc.,99.0,88.0
576,B08BT4GQ58,New,279.0,2.0,JustBats,97.0,3922.0
577,B08BT4GQ58,New,279.0,3.0,"Direct Sports, Inc.",90.0,1054.0
578,B08BT4GQ58,New,279.0,4.0,Better Baseball,82.0,119.0
579,B08BT4GQ58,New,279.0,5.0,Protech Products Inc.,88.0,2243.0
580,B08BT4GQ58,New,279.0,6.0,Ballgloves,91.0,2196.0
581,B08BT4GQ58,New,279.0,7.0,Morse Sports,100.0,186.0
582,B08BT4GQ58,New,279.0,8.0,Guardian Baseball,95.0,1298.0
583,B08BT4GQ58,New,279.0,9.0,Baseball Express/Team Express,85.0,9471.0
584,B08BT4GQ58,New,279.0,10.0,SoftballFans/HardballFans,83.0,17620.0
585,B0000CA8WW,New,21.0,0.0,Amazon.com,96.0,3317.0
586,B0000CA8WW,New,30.0,1.0,C4DEALZ,96.0,3317.0
587,B0000CA8WW,Used,30.0,2.0,MobuShop,40.0,54.0
588,B0000CA8WW,New,33.0,3.0,Beyond Wholesale,63.0,19.0
589,B0000CA8WW,New,35.0,4.0,American Sunrise,88.0,182.0
590,B0000CA8WW,New,37.0,5.0,Honey Bear Supply,83.0,127.0
591,B0000CA8WW,New,44.0,6.0,Blessings60,76.0,49.0
592,B0000CA8WW,New,45.0,7.0,Here4You24/7,97.0,64.0
593,B0000CA8WW,New,45.0,8.0,EPIC DEALS,64.0,39.0
594,B08TR27K62,New,13.0,0.0,Amazon.com,98.0,76.0
595,B08S39X843,New,19.0,0.0,Amazon.com,98.0,76.0
596,B08DM76T4P,New,349.0,0.0,Amazon.com,88.0,2243.0
597,B08DM76T4P,New,349.0,1.0,Protech Products Inc.,88.0,2243.0
598,B08DM76T4P,New,349.0,2.0,Baden Sports,84.0,208.0
599,B07426P6JW,New,40.0,0.0,Amazon.com,91.0,14551.0
600,B091DXTZ1C,New,36.0,0.0,Amazon.com,94.0,946.0
601,B07GJT5B3K,New,94.0,0.0,Baseball Express/Team Express,85.0,9471.0
602,B07GJT5B3K,New,94.0,1.0,SoftballFans/HardballFans,83.0,17620.0
603,B07GJT5B3K,New,99.0,2.0,Bases Loaded,87.0,8561.0
604,B07GJT5B3K,New,99.0,3.0,basinsports,82.0,358.0
605,B07GJT5B3K,New,99.0,4.0,Berry's Athletic Supply,78.0,594.0
606,B07GJT5B3K,New,99.0,5.0,Bob Wards,80.0,9628.0
607,B0742CGRTH,New,69.0,0.0,Amazon.com,85.0,9471.0
608,B0742CGRTH,New,69.0,1.0,Baseball Express/Team Express,85.0,9471.0
609,B0742CGRTH,New,69.0,2.0,SoftballFans/HardballFans,83.0,17620.0
610,B0742CGRTH,New,69.0,3.0,Baker's Sporting Goods,83.0,299.0
611,B07QVNCVW3,New,239.0,0.0,JustBats,97.0,3922.0
612,B07W1P2911,New,199.0,0.0,Protech Products Inc.,88.0,2243.0
613,B07W1P2911,New,199.0,1.0,BP Athletics,96.0,3660.0
614,B08LNSVFH2,New,99.0,0.0,Amazon.com,,
615,B08KB68TM7,New,249.0,0.0,Sports Unlimited®,92.0,17223.0
616,B08KB68TM7,New,249.0,1.0,,,
617,B08KB68TM7,New,249.0,2.0,Grizzly River Sports,91.0,14551.0
618,B08KB68TM7,New,249.0,3.0,"Direct Sports, Inc.",90.0,1054.0
619,B08KB68TM7,New,349.0,4.0,Baseball Express/Team Express,85.0,9471.0
620,B08KB68TM7,New,349.0,5.0,SoftballFans/HardballFans,83.0,17620.0
621,B0742BF4VR,New,59.0,0.0,Amazon.com,94.0,1966.0
622,B0742BF4VR,Used,129.0,1.0,DJDesigns,100.0,460.0
623,B0742BF4VR,Collectible,129.0,2.0,DJDesigns,100.0,460.0
624,B0742BF4VR,Collectible,179.0,3.0,Troy  Store,85.0,236.0
625,B0742BF4VR,New,259.0,4.0,,,
626,B07FMR2GZ5,New,149.0,0.0,JustBats,97.0,3922.0
627,B07VD4MT51,New,169.0,0.0,JustBats,97.0,3922.0
628,B07VD4MT51,New,169.0,1.0,Troy  Store,85.0,236.0
629,B07VD4MT51,New,189.0,2.0,Grizzly River Sports,91.0,14551.0
630,B07VRGNFCM,New,109.0,0.0,JustBats,97.0,3922.0
631,B07SCGKH4X,New,,0.0,PETSHOMEONLINE,75.0,2926.0
632,B07SCGKH4X,New,204.0,1.0,PETSHOMEONLINE,75.0,2926.0
633,B0000CA8WW,New,21.0,0.0,Amazon.com,96.0,3317.0
634,B0000CA8WW,New,30.0,1.0,C4DEALZ,96.0,3317.0
635,B0000CA8WW,Used,30.0,2.0,MobuShop,40.0,54.0
636,B0000CA8WW,New,33.0,3.0,Beyond Wholesale,63.0,19.0
637,B0000CA8WW,New,35.0,4.0,American Sunrise,88.0,182.0
638,B0000CA8WW,New,37.0,5.0,Honey Bear Supply,83.0,127.0
639,B0000CA8WW,New,44.0,6.0,Blessings60,76.0,49.0
640,B0000CA8WW,New,45.0,7.0,Here4You24/7,97.0,64.0
641,B0000CA8WW,New,45.0,8.0,EPIC DEALS,64.0,39.0
642,B07XDC77C1,New,74.0,0.0,Amazon.com,89.0,9.0
643,B07XDC77C1,New,131.0,1.0,KRESLAV SKY,89.0,9.0
644,B07FMR2H3W,New,179.0,0.0,JustBats,97.0,3922.0
645,B07FMR2H3W,Used,164.0,1.0,DJDesigns,100.0,460.0
646,B07NQRBS13,New,99.0,0.0,StringKing,95.0,998.0
647,B07FQYJJ78,New,80.0,0.0,Amazon.com,100.0,460.0
648,B07FQYJJ78,New,73.0,1.0,DJDesigns,100.0,460.0
649,B07FQYJJ78,New,99.0,2.0,JustBats,97.0,3922.0
650,B07FQYJJ78,New,109.0,3.0,Texas Bat Company,90.0,50.0
651,B07FQYJJ78,New,94.0,4.0,Daves Sport Shop,83.0,204.0
652,B08MP2B5C2,New,349.0,0.0,Amazon.com,97.0,3922.0
653,B08MP2B5C2,Used,318.0,1.0,Amazon Warehouse,,
654,B08MP2B5C2,New,349.0,2.0,JustBats,97.0,3922.0
655,B08MP2B5C2,New,349.0,3.0,Better Baseball,82.0,119.0
656,B08MP2B5C2,New,349.0,4.0,Protech Products Inc.,88.0,2243.0
657,B08MP2B5C2,New,349.0,5.0,CloseoutBats,98.0,9927.0
658,B07TWN68HQ,New,56.0,0.0,Baseball Express/Team Express,85.0,9471.0
659,B07TWN68HQ,New,48.0,1.0,,,
660,B07TWN68HQ,New,56.0,2.0,SoftballFans/HardballFans,83.0,17620.0
661,B07TWN68HQ,New,59.0,3.0,Spc Sports Inc,90.0,1836.0
662,B07TWN68HQ,New,59.0,4.0,Gable Sporting Goods,94.0,316.0
663,B00LLM7U04,New,49.0,0.0,Amazon.com,86.0,7.0
664,B00LLM7U04,New,81.0,1.0,The Falcon Co.,86.0,7.0
665,B087B1LPR1,New,12.0,0.0,Amazon.com,92.0,188.0
666,B077T1J595,New,10.0,0.0,Amazon.com,85.0,9471.0
667,B077T1J595,New,10.0,1.0,Baseball Express/Team Express,85.0,9471.0
668,B077T1J595,New,10.0,2.0,SoftballFans/HardballFans,83.0,17620.0
669,B08MBH42PQ,New,449.0,0.0,Amazon.com,88.0,2243.0
670,B08MBH42PQ,Used,401.0,1.0,Amazon Warehouse,,
671,B08MBH42PQ,New,449.0,2.0,Protech Products Inc.,88.0,2243.0
672,B08MBH42PQ,New,449.0,3.0,ZACS Direct,88.0,84.0
673,B08MBH42PQ,New,449.0,4.0,Al's Sporting Goods,88.0,10560.0
674,B08MBH42PQ,New,449.0,5.0,Red Stick Sports,92.0,64.0
675,B07TXGD918,New,249.0,0.0,Amazon.com,91.0,14551.0
676,B07TXGD918,New,249.0,1.0,Grizzly River Sports,91.0,14551.0
677,B07TXGD918,New,249.0,2.0,JustBats,97.0,3922.0
678,B07TXGD918,New,249.0,3.0,Bases Loaded,87.0,8561.0
679,B07TXGD918,New,249.0,4.0,Protech Products Inc.,88.0,2243.0
680,B07TXGD918,New,249.0,5.0,Mundi Sports Inc,85.0,144.0
681,B07TXGD918,New,349.0,6.0,Baseball Express/Team Express,85.0,9471.0
682,B07TXGD918,New,349.0,7.0,SoftballFans/HardballFans,83.0,17620.0
683,B07VQGBH3N,New,25.0,0.0,Amazon.com,,
684,B07MH6LV4C,New,20.0,0.0,Amazon.com,98.0,2116.0
685,B08FCYC79S,New,13.0,0.0,Amazon.com,98.0,323.0
686,B01C5A2WJO,New,34.0,0.0,Amazon.com,67.0,573.0
687,B01C5A2WJO,Used,31.0,1.0,More,,
688,B01C5A2WJO,Used,31.0,2.0,Amazon Warehouse,,
689,B01C5A2WJO,Used,31.0,3.0,More,,
690,B01C5A2WJO,Used,32.0,4.0,Amazon Warehouse,,
691,B01C5A2WJO,Used,32.0,5.0,Amazon Warehouse,,
692,B01C5A2WJO,New,84.0,6.0,USA Flash Deals,67.0,573.0
693,B01C5A2WJO,New,64.0,7.0,Toybin Joybin,74.0,1678.0
694,B01C5A2WJO,New,44.0,8.0,Toybin Joybin,74.0,1678.0
695,B07VQGBH3N,New,25.0,0.0,Amazon.com,,
696,B07F2PM55S,,,0.0,,,
697,B083JN6ZDL,New,14.0,0.0,Amazon.com,88.0,10560.0
698,B083JN6ZDL,New,19.0,1.0,Al's Sporting Goods,88.0,10560.0
699,B083JN6ZDL,New,30.0,2.0,S&S Worldwide,86.0,16296.0
700,B000PD61YG,New,15.0,0.0,Amazon.com,98.0,4763.0
701,B000PD61YG,Used,10.0,1.0,More,,
702,B000PD61YG,Used,12.0,2.0,More,,
703,B000PD61YG,Used,12.0,3.0,Amazon Warehouse,,
704,B000PD61YG,Used,12.0,4.0,Amazon Warehouse,,
705,B000PD61YG,Used,13.0,5.0,Amazon Warehouse,,
706,B000PD61YG,Used,13.0,6.0,Amazon Warehouse,,
707,B000PD61YG,New,22.0,7.0,Amazing Deals & Promotions,98.0,4763.0
708,B000PD61YG,New,22.0,8.0,Bravo Wholesale,94.0,2030.0
709,B000PD61YG,New,22.0,9.0,WOW MART,67.0,2586.0
710,B009JBJ142,New,24.0,0.0,Amazon.com,94.0,8579.0
711,B009JBJ142,Used,22.0,1.0,Amazon Warehouse,,
712,B009JBJ142,New,39.0,2.0,Mingzhi IT,100.0,1.0
713,B084L8XSVG,New,29.0,0.0,Amazon.com,91.0,189.0
714,B084L8XSVG,Used,23.0,1.0,Amazon Warehouse,,
715,B002XLWE3K,New,27.0,0.0,Amazon.com,84.0,201.0
716,B002XLWE3K,Used,24.0,1.0,More,,
717,B002XLWE3K,Used,25.0,2.0,Amazon Warehouse,,
718,B002XLWE3K,New,37.0,3.0,One Ten General Trading Corp.,84.0,201.0
719,B002XLWE3K,New,38.0,4.0,C4DEALZ,96.0,3317.0
720,B002XLWE3K,New,34.0,5.0,Al's Sporting Goods,88.0,10560.0
721,B002XLWE3K,New,43.0,6.0,WOW MART,67.0,2586.0
722,B002XLWE3K,New,44.0,7.0,Cheap Sports Outlet,87.0,5598.0
723,B002XLWE3K,New,45.0,8.0,BOWEN'S BEST DEALS,50.0,8.0
724,B002XLWE3K,New,54.0,9.0,BJI Furniture USA,85.0,40.0
725,B002XLWE3K,New,56.0,10.0,OnlineSports,98.0,46713.0
726,B07FB473DY,New,69.0,0.0,Amazon.com,84.0,37.0
727,B07FB473DY,Used,56.0,1.0,Amazon Warehouse,,
728,B07FB473DY,Used,58.0,2.0,Amazon Warehouse,,
729,B07FB473DY,Used,58.0,3.0,Amazon Warehouse,,
730,B07FB473DY,New,92.0,4.0,AmericaOrigin,84.0,37.0
731,B08656M5CM,New,64.0,0.0,Amazon.com,70.0,5792.0
732,B08656M5CM,Used,49.0,1.0,Amazon Warehouse,,
733,B08656M5CM,Used,52.0,2.0,Amazon Warehouse,,
734,B08656M5CM,Used,53.0,3.0,Amazon Warehouse,,
